triplet_id	ac_id	A	C	D	pdb_assembly	positive_source	verified_bridge_same_assembly
SCF:0000217	AC:000180	Q8DJD9	Q8DKF5	Q8DKY0	6tjv-assembly1.cif.gz	PDB_exact_pair_aggregate	False
SCF:0000218	AC:000182	A8J4K5	A8IKI9	A8J5P7	9f5z-assembly1.cif.gz	PDB_exact_pair_aggregate	False
SCF:0000219	AC:000184	P19658	P33332	P22224	5yfp-assembly1.cif.gz	PDB_exact_pair_aggregate	False
SCF:0000220	AC:000184	P33332	P19658	P32844	5yfp-assembly1.cif.gz	PDB_exact_pair_aggregate	False
SCF:0000221	AC:000184	P33332	P19658	P89102	5yfp-assembly1.cif.gz	same_assembly_bridge	True
SCF:0000222	AC:000184	P33332	P19658	Q06245	5yfp-assembly1.cif.gz	PDB_exact_pair_aggregate	False
SCF:0000223	AC:000185	P40540	P39543	P47133	7kra-assembly1.cif.gz	PDB_exact_pair_aggregate	False
SCF:0000224	AC:000186	P16370	Q02792	P19263	8k5p-assembly1.cif.gz	PDB_exact_pair_aggregate	False
SCF:0000225	AC:000187	P30665	P54784	P53091	6wgg-assembly1.cif.gz	same_assembly_bridge	True
SCF:0000226	AC:000187	P30665	P54784	Q08032	6wgg-assembly1.cif.gz	PDB_exact_pair_aggregate	False
SCF:0000227	AC:000187	P30665	P54784	P29469	6wgg-assembly1.cif.gz	PDB_exact_pair_aggregate	False
SCF:0000228	AC:000187	P54784	P30665	P24279	6wgg-assembly1.cif.gz	PDB_exact_pair_aggregate	False
SCF:0000229	AC:000187	P54784	P30665	P38132	6wgg-assembly1.cif.gz	PDB_exact_pair_aggregate	False
SCF:0000230	AC:000187	P54784	P30665	P53091	6wgg-assembly1.cif.gz	same_assembly_bridge	True
SCF:0000231	AC:000188	A0A140G1Q3	A0A1S4BFK7	A0A1S4D4H1	8wa1-assembly1.cif.gz	PDB_exact_pair_aggregate	False
SCF:0000232	AC:000190	P62877	Q96L50	Q9BT78	7plo-assembly1.cif.gz	PDB_exact_pair_aggregate	False
SCF:0000233	AC:000190	P62877	Q96L50	Q9UNS2	7plo-assembly1.cif.gz	PDB_exact_pair_aggregate	False
SCF:0000234	AC:000190	P62877	Q96L50	Q7L5N1	7plo-assembly1.cif.gz	PDB_exact_pair_aggregate	False
SCF:0000235	AC:000192	A0A2K1JDR4	A0A2K1JLW2	A0A2K1KU02	7ksq-assembly1.cif.gz	PDB_exact_pair_aggregate	False
SCF:0000236	AC:000192	A0A2K1JDR4	A0A2K1JLW2	A0A2K1JC42	7ksq-assembly1.cif.gz	PDB_exact_pair_aggregate	False
SCF:0000237	AC:000193	P0AG63	P0A7G2	P02358	7nav-assembly1.cif.gz	PDB_exact_pair_aggregate	False
SCF:0000238	AC:000193	P0AG63	P0A7G2	P0A7R9	7nav-assembly1.cif.gz	PDB_exact_pair_aggregate	False
SCF:0000239	AC:000193	P0AG63	P0A7G2	P0A7X3	7nav-assembly1.cif.gz	PDB_exact_pair_aggregate	False
SCF:0000240	AC:000194	P14736	P06839	Q00578	7k04-assembly1.cif.gz	PDB_exact_pair_aggregate	False
SCF:0000241	AC:000194	P14736	P06839	P32776	7k04-assembly1.cif.gz	same_assembly_bridge	True
SCF:0000242	AC:000195	F2CW18	F2DAN8	Q43485	7ew6-assembly1.cif.gz	same_assembly_bridge	True
SCF:0000243	AC:000195	F2DAN8	F2CW18	F2D0D5	7ew6-assembly1.cif.gz	PDB_exact_pair_aggregate	False
SCF:0000244	AC:000195	F2DAN8	F2CW18	Q43485	7ew6-assembly1.cif.gz	same_assembly_bridge	True
SCF:0000245	AC:000198	Q8YQ35	P58568	P58560	7y3f-assembly1.cif.gz	PDB_exact_pair_aggregate	False
SCF:0000246	AC:000199	D7P6B9	K0J903	D7NIZ2	6rda-assembly1.cif.gz	PDB_exact_pair_aggregate	False
SCF:0000247	AC:000199	D7P6B9	K0J903	D8V7I1	6rda-assembly1.cif.gz	PDB_exact_pair_aggregate	False
SCF:0000248	AC:000200	P49735	Q9XYU0	Q9VGW6	6ray-assembly1.cif.gz	PDB_exact_pair_aggregate	False
SCF:0000249	AC:000200	P49735	Q9XYU0	Q9V461	6ray-assembly1.cif.gz	same_assembly_bridge	True
SCF:0000250	AC:000200	Q9XYU0	P49735	Q9XYU1	6ray-assembly1.cif.gz	PDB_exact_pair_aggregate	False
SCF:0000251	AC:000200	Q9XYU0	P49735	Q9V461	6ray-assembly1.cif.gz	same_assembly_bridge	True
SCF:0000252	AC:000200	Q9XYU0	P49735	Q26454	6ray-assembly1.cif.gz	PDB_exact_pair_aggregate	False
SCF:0000253	AC:000201	P0AB98	P0ABA4	P0ABA0	5t4q-assembly1.cif.gz	same_assembly_bridge	True
SCF:0000254	AC:000202	P62877	P40337	P63208	8r5h-assembly1.cif.gz	PDB_exact_pair_aggregate	False
SCF:0000255	AC:000203	P61769	Q6PJ56	P0DTU4	4lhu-assembly1.cif.gz	PDB_exact_pair_aggregate	False
SCF:0000256	AC:000203	P61769	Q6PJ56	P60709	4lhu-assembly1.cif.gz	PDB_exact_pair_aggregate	False
SCF:0000257	AC:000203	P61769	Q6PJ56	K7N5M4	4lhu-assembly1.cif.gz	PDB_exact_pair_aggregate	False
SCF:0000258	AC:000203	Q6PJ56	P61769	P01887	4lhu-assembly1.cif.gz	PDB_exact_pair_aggregate	False
SCF:0000259	AC:000204	P41806	P23968	P25515	8eau-assembly1.cif.gz	PDB_exact_pair_aggregate	False
SCF:0000260	AC:000205	E1C9K6	A0A0M3KL13	Q9S7N7	6zoo-assembly1.cif.gz	PDB_exact_pair_aggregate	False
SCF:0000261	AC:000205	E1C9K6	A0A0M3KL13	E1C9L3	6zoo-assembly1.cif.gz	PDB_exact_pair_aggregate	False
SCF:0000262	AC:000208	P36578	Q9BXJ9	Q9NVU7	9gj5-assembly1.cif.gz	PDB_exact_pair_aggregate	False
SCF:0000263	AC:000208	P36578	Q9BXJ9	Q9BZE4	9gj5-assembly1.cif.gz	PDB_exact_pair_aggregate	False
SCF:0000264	AC:000208	P36578	Q9BXJ9	Q9Y262	9gj5-assembly1.cif.gz	PDB_exact_pair_aggregate	False
SCF:0000265	AC:000208	Q9BXJ9	P36578	P50579	9gj5-assembly1.cif.gz	PDB_exact_pair_aggregate	False
SCF:0000266	AC:000209	P61769	P43627	P43629	6pa1-assembly2.cif.gz	PDB_exact_pair_aggregate	False
SCF:0000267	AC:000209	P61769	P43627	Q8N423	6pa1-assembly2.cif.gz	PDB_exact_pair_aggregate	False
SCF:0000268	AC:000210	P63104	Q15369	P68431	9sv3-assembly1.cif.gz	PDB_exact_pair_aggregate	False
SCF:0000269	AC:000210	Q15369	P63104	Q13084	9sv3-assembly1.cif.gz	PDB_exact_pair_aggregate	False
SCF:0000270	AC:000211	A0A4V8H007	A0A4V8GZZ7	A0A4V8GZZ9	6igz-assembly1.cif.gz	PDB_exact_pair_aggregate	False
SCF:0000271	AC:000212	Q2V2P8	Q06675	P38313	8ow0-assembly1.cif.gz	same_assembly_bridge	True
SCF:0000272	AC:000212	Q2V2P8	Q06675	Q12493	8ow0-assembly1.cif.gz	PDB_exact_pair_aggregate	False
SCF:0000273	AC:000213	A0A4V8H007	A0A4V8H002	A0A4V8GZZ9	6igz-assembly1.cif.gz	PDB_exact_pair_aggregate	False
SCF:0000274	AC:000214	P47047	Q12277	P38792	6fsz-assembly1.cif.gz	same_assembly_bridge	True
SCF:0000275	AC:000214	Q12277	P47047	Q12149	6fsz-assembly1.cif.gz	PDB_exact_pair_aggregate	False
SCF:0000276	AC:000216	P01887	Q5R1F1	P01738	1nam-assembly1.cif.gz	PDB_exact_pair_aggregate	False
SCF:0000277	AC:000216	Q5R1F1	P01887	P04214	1nam-assembly1.cif.gz	PDB_exact_pair_aggregate	False
SCF:0000278	AC:000218	P04911	Q12509	P53298	9b1e-assembly1.cif.gz	PDB_exact_pair_aggregate	False
SCF:0000279	AC:000218	Q12509	P04911	P61830	9b1e-assembly1.cif.gz	PDB_exact_pair_aggregate	False
SCF:0000280	AC:000220	Q5U4U4	Q7ZT47	Q7ZT48	8q6o-assembly1.cif.gz	PDB_exact_pair_aggregate	False
SCF:0000281	AC:000220	Q7ZT47	Q5U4U4	P55862	8q6o-assembly1.cif.gz	PDB_exact_pair_aggregate	False
SCF:0000282	AC:000221	A0A2P6TPR7	A0A2P6TZ50	A0A2P6TS63	6zzy-assembly1.cif.gz	same_assembly_bridge	True
SCF:0000283	AC:000221	A0A2P6TPR7	A0A2P6TZ50	A0A2P6U4K1	6zzy-assembly1.cif.gz	PDB_exact_pair_aggregate	False
SCF:0000284	AC:000221	A0A2P6TPR7	A0A2P6TZ50	A0A2P6TQ14	6zzy-assembly1.cif.gz	PDB_exact_pair_aggregate	False
SCF:0000285	AC:000221	A0A2P6TZ50	A0A2P6TPR7	A0A2P6TT36	6zzy-assembly1.cif.gz	PDB_exact_pair_aggregate	False
SCF:0000286	AC:000221	A0A2P6TZ50	A0A2P6TPR7	A0A2P6TQ14	6zzy-assembly1.cif.gz	PDB_exact_pair_aggregate	False
SCF:0000287	AC:000221	A0A2P6TZ50	A0A2P6TPR7	A0A2P6TS63	6zzy-assembly1.cif.gz	same_assembly_bridge	True
SCF:0000288	AC:000222	P60002	O15514	A0A287ADR4	8xrm-assembly1.cif.gz	PDB_exact_pair_aggregate	False
SCF:0000289	AC:000223	E3UIU1	M2VTV2	M2XR49	9kc5-assembly1.cif.gz	PDB_exact_pair_aggregate	False
SCF:0000290	AC:000223	E3UIU1	M2VTV2	M2XW22	9kc5-assembly1.cif.gz	PDB_exact_pair_aggregate	False
SCF:0000291	AC:000224	A6QRA1	O81097	Q9FJ98	8hyj-assembly1.cif.gz	PDB_exact_pair_aggregate	False
SCF:0000292	AC:000226	A0A0F6NGI2	P09911	P16002	6yac-assembly1.cif.gz	PDB_exact_pair_aggregate	False
SCF:0000293	AC:000226	P09911	A0A0F6NGI2	A0A0F6NFW5	6yac-assembly1.cif.gz	PDB_exact_pair_aggregate	False
SCF:0000294	AC:000227	P20436	P47076	P13393	7z0h-assembly1.cif.gz	PDB_exact_pair_aggregate	False
SCF:0000295	AC:000227	P20436	P47076	P20433	7z0h-assembly1.cif.gz	PDB_exact_pair_aggregate	False
SCF:0000296	AC:000227	P20436	P47076	P20435	7z0h-assembly1.cif.gz	PDB_exact_pair_aggregate	False
SCF:0000297	AC:000228	P40937	Q99638	P12004	7z6h-assembly1.cif.gz	PDB_exact_pair_aggregate	False
SCF:0000298	AC:000228	Q99638	P40937	P35250	7z6h-assembly1.cif.gz	PDB_exact_pair_aggregate	False
SCF:0000299	AC:000229	P63096	Q07325	P09341	9p0k-assembly1.cif.gz	PDB_exact_pair_aggregate	False
SCF:0000300	AC:000229	P63096	Q07325	P48061	9p0k-assembly1.cif.gz	PDB_exact_pair_aggregate	False
SCF:0000301	AC:000230	P0A8T7	P0ACJ8	P0AGB6	6pb6-assembly1.cif.gz	PDB_exact_pair_aggregate	False
SCF:0000302	AC:000230	P0A8T7	P0ACJ8	P0A7W1	6pb6-assembly1.cif.gz	PDB_exact_pair_aggregate	False
SCF:0000303	AC:000230	P0A8T7	P0ACJ8	P0A7V3	6pb6-assembly1.cif.gz	PDB_exact_pair_aggregate	False
SCF:0000304	AC:000230	P0ACJ8	P0A8T7	P0A8V2	6pb6-assembly1.cif.gz	same_assembly_bridge	True
SCF:0000305	AC:000231	Q9BT73	P60900	P25788	8tm3-assembly1.cif.gz	same_assembly_bridge	True
SCF:0000306	AC:000231	Q9BT73	P60900	P28066	8tm3-assembly1.cif.gz	PDB_exact_pair_aggregate	False
SCF:0000307	AC:000231	Q9BT73	P60900	P25786	8tm3-assembly1.cif.gz	PDB_exact_pair_aggregate	False
SCF:0000308	AC:000233	P22139	P53063	P41896	8k5p-assembly1.cif.gz	PDB_exact_pair_aggregate	False
SCF:0000309	AC:000235	P0DOX5	Q8N5F4	B9A064	6v8z-assembly1.cif.gz	PDB_exact_pair_aggregate	False
SCF:0000310	AC:000235	P0DOX5	Q8N5F4	P0DOX7	6v8z-assembly1.cif.gz	PDB_exact_pair_aggregate	False
SCF:0000311	AC:000235	P0DOX5	Q8N5F4	Q6PIL8	6v8z-assembly1.cif.gz	PDB_exact_pair_aggregate	False
SCF:0000312	AC:000235	Q8N5F4	P0DOX5	P01857	6v8z-assembly1.cif.gz	PDB_exact_pair_aggregate	False
SCF:0000313	AC:000235	Q8N5F4	P0DOX5	S6B291	6v8z-assembly1.cif.gz	PDB_exact_pair_aggregate	False
SCF:0000314	AC:000235	Q8N5F4	P0DOX5	Q6N089	6v8z-assembly1.cif.gz	PDB_exact_pair_aggregate	False
SCF:0000315	AC:000236	Q22MV2	Q22R86	Q1HFV9	7k5b-assembly1.cif.gz	PDB_exact_pair_aggregate	False
SCF:0000316	AC:000236	Q22MV2	Q22R86	W7XJB1	7k5b-assembly1.cif.gz	PDB_exact_pair_aggregate	False
SCF:0000317	AC:000236	Q22MV2	Q22R86	Q1HFW2	7k5b-assembly1.cif.gz	PDB_exact_pair_aggregate	False
SCF:0000318	AC:000237	A0A2P6TPV8	A0A2P6TPR7	A0A2P6TT36	7a4p-assembly1.cif.gz	PDB_exact_pair_aggregate	False
SCF:0000319	AC:000237	A0A2P6TPV8	A0A2P6TPR7	A0A2P6TZ50	7a4p-assembly1.cif.gz	PDB_exact_pair_aggregate	False
SCF:0000320	AC:000237	A0A2P6TPV8	A0A2P6TPR7	A0A2P6TS63	7a4p-assembly1.cif.gz	same_assembly_bridge	True
SCF:0000321	AC:000240	P38291	Q12530	P28005	7c7a-assembly1.cif.gz	PDB_exact_pair_aggregate	False
SCF:0000322	AC:000243	O15446	P0DPB6	P61218	7oba-assembly1.cif.gz	PDB_exact_pair_aggregate	False
SCF:0000323	AC:000243	P0DPB6	O15446	P05423	7oba-assembly1.cif.gz	PDB_exact_pair_aggregate	False
SCF:0000324	AC:000243	P0DPB6	O15446	Q9GZS1	7oba-assembly1.cif.gz	PDB_exact_pair_aggregate	False
SCF:0000325	AC:000245	A0A3B6IU74	W5I035	W5BFB7	8r6f-assembly1.cif.gz	PDB_exact_pair_aggregate	False
SCF:0000326	AC:000246	A0QS97	A0QSD5	A0QSL5	8yp6-assembly1.cif.gz	same_assembly_bridge	True
SCF:0000327	AC:000247	P01887	P04214	P01738	1kj2-assembly1.cif.gz	PDB_exact_pair_aggregate	False
SCF:0000328	AC:000247	P04214	P01887	P01837	1kj2-assembly1.cif.gz	PDB_exact_pair_aggregate	False
SCF:0000329	AC:000250	P06505	A0A9R0K533	A0A9R0K7U8	8xzv-assembly1.cif.gz	PDB_exact_pair_aggregate	False
SCF:0000330	AC:000251	O95456	P20618	P28066	8yix-assembly1.cif.gz	same_assembly_bridge	True
SCF:0000331	AC:000251	O95456	P20618	P60900	8yix-assembly1.cif.gz	PDB_exact_pair_aggregate	False
SCF:0000332	AC:000251	O95456	P20618	P25789	8yix-assembly1.cif.gz	PDB_exact_pair_aggregate	False
SCF:0000333	AC:000251	P20618	O95456	P48556	8yix-assembly1.cif.gz	PDB_exact_pair_aggregate	False
SCF:0000334	AC:000251	P20618	O95456	O14818	8yix-assembly1.cif.gz	PDB_exact_pair_aggregate	False
SCF:0000335	AC:000255	P92276	A0A2K3E6S5	P12853	9iiu-assembly1.cif.gz	PDB_exact_pair_aggregate	False
SCF:0000336	AC:000257	A0A2K3CYB6	A8HUP3	A0A2K3DHV6	8xks-assembly1.cif.gz	PDB_exact_pair_aggregate	False
SCF:0000337	AC:000258	P0A7W7	P0A7G2	P02358	7nav-assembly1.cif.gz	PDB_exact_pair_aggregate	False
SCF:0000338	AC:000258	P0A7W7	P0A7G2	P0A7R9	7nav-assembly1.cif.gz	PDB_exact_pair_aggregate	False
SCF:0000339	AC:000258	P0A7W7	P0A7G2	P0A7X3	7nav-assembly1.cif.gz	PDB_exact_pair_aggregate	False
SCF:0000340	AC:000259	Q22A67	Q240X9	Q1HGH8	6zyw-assembly1.cif.gz	PDB_exact_pair_aggregate	False
SCF:0000341	AC:000259	Q22A67	Q240X9	Q24DI9	6zyw-assembly1.cif.gz	PDB_exact_pair_aggregate	False
SCF:0000342	AC:000259	Q22A67	Q240X9	Q1HFV9	6zyw-assembly1.cif.gz	PDB_exact_pair_aggregate	False
SCF:0000343	AC:000259	Q240X9	Q22A67	I7M9J2	6zyw-assembly1.cif.gz	same_assembly_bridge	True
SCF:0000344	AC:000260	Q6YXQ2	A0A2K1JC42	A0A2K1JLW2	6l35-assembly1.cif.gz	PDB_exact_pair_aggregate	False
SCF:0000345	AC:000260	Q6YXQ2	A0A2K1JC42	A0A7I4AUU1	6l35-assembly1.cif.gz	PDB_exact_pair_aggregate	False
SCF:0000346	AC:000260	Q6YXQ2	A0A2K1JC42	A0A7I4A0Q6	6l35-assembly1.cif.gz	PDB_exact_pair_aggregate	False
SCF:0000347	AC:000263	E2RXT8	A0A2V3F2U6	A0A069PXX1	6spe-assembly1.cif.gz	same_assembly_bridge	True
SCF:0000348	AC:000267	Q05541	P38632	Q07913	7qcd-assembly1.cif.gz	PDB_exact_pair_aggregate	False
SCF:0000349	AC:000268	Q24DJ0	W7WX86	I7MDA9	8th8-assembly1.cif.gz	PDB_exact_pair_aggregate	False
SCF:0000350	AC:000268	W7WX86	Q24DJ0	Q23YW7	8th8-assembly1.cif.gz	same_assembly_bridge	True
SCF:0000351	AC:000268	W7WX86	Q24DJ0	I7LT80	8th8-assembly1.cif.gz	PDB_exact_pair_aggregate	False
SCF:0000352	AC:000272	Q03940	P31376	P53946	9b1e-assembly1.cif.gz	PDB_exact_pair_aggregate	False
SCF:0000353	AC:000272	Q03940	P31376	Q03388	9b1e-assembly1.cif.gz	same_assembly_bridge	True
SCF:0000354	AC:000273	P30989	P50148	P29992	8jpb-assembly1.cif.gz	PDB_exact_pair_aggregate	False
SCF:0000355	AC:000273	P30989	P50148	P63096	8jpb-assembly1.cif.gz	PDB_exact_pair_aggregate	False
SCF:0000356	AC:000273	P50148	P30989	P32239	8jpb-assembly1.cif.gz	PDB_exact_pair_aggregate	False
SCF:0000357	AC:000273	P50148	P30989	P49683	8jpb-assembly1.cif.gz	PDB_exact_pair_aggregate	False
SCF:0000358	AC:000273	P50148	P30989	Q969F8	8jpb-assembly1.cif.gz	PDB_exact_pair_aggregate	False
SCF:0000359	AC:000276	A8IH07	A8IXD6	A8IL21	7ekq-assembly1.cif.gz	same_assembly_bridge	True
SCF:0000360	AC:000276	A8IH07	A8IXD6	A8IJ60	7ekq-assembly1.cif.gz	PDB_exact_pair_aggregate	False
SCF:0000361	AC:000276	A8IXD6	A8IH07	A8IJ60	7ekq-assembly1.cif.gz	PDB_exact_pair_aggregate	False
SCF:0000362	AC:000276	A8IXD6	A8IH07	A8IL21	7ekq-assembly1.cif.gz	same_assembly_bridge	True
SCF:0000363	AC:000278	P47047	P53256	P38801	6fsz-assembly1.cif.gz	PDB_exact_pair_aggregate	False
SCF:0000364	AC:000281	Q9BQ15	Q9NV88	Q5TA45	8rbz-assembly1.cif.gz	same_assembly_bridge	True
SCF:0000365	AC:000283	Q14181	Q9H668	P49643	8d0k-assembly1.cif.gz	PDB_exact_pair_aggregate	False
SCF:0000366	AC:000284	P29496	P54791	P54790	6wgg-assembly1.cif.gz	PDB_exact_pair_aggregate	False
SCF:0000367	AC:000284	P29496	P54791	P32833	6wgg-assembly1.cif.gz	PDB_exact_pair_aggregate	False
SCF:0000368	AC:000284	P54791	P29496	P29469	6wgg-assembly1.cif.gz	PDB_exact_pair_aggregate	False
SCF:0000369	AC:000284	P54791	P29496	P24279	6wgg-assembly1.cif.gz	same_assembly_bridge	True
SCF:0000370	AC:000284	P54791	P29496	P53091	6wgg-assembly1.cif.gz	PDB_exact_pair_aggregate	False
SCF:0000371	AC:000285	A0A2K9VK88	A0A2K9VK98	A0A2K9VK93	9c39-assembly1.cif.gz	same_assembly_bridge	True
SCF:0000372	AC:000286	P02309	Q12509	P53298	9fbw-assembly1.cif.gz	PDB_exact_pair_aggregate	False
SCF:0000373	AC:000286	Q12509	P02309	P61830	9fbw-assembly1.cif.gz	PDB_exact_pair_aggregate	False
SCF:0000374	AC:000287	Q75VY4	Q75VZ0	Q75VY6	8h2u-assembly1.cif.gz	same_assembly_bridge	True
SCF:0000375	AC:000287	Q75VY4	Q75VZ0	Q75VY8	8h2u-assembly1.cif.gz	PDB_exact_pair_aggregate	False
SCF:0000376	AC:000287	Q75VY4	Q75VZ0	Q75VY7	8h2u-assembly1.cif.gz	PDB_exact_pair_aggregate	False
SCF:0000377	AC:000287	Q75VZ0	Q75VY4	Q75VY7	8h2u-assembly1.cif.gz	PDB_exact_pair_aggregate	False
SCF:0000378	AC:000287	Q75VZ0	Q75VY4	Q75VY6	8h2u-assembly1.cif.gz	same_assembly_bridge	True
SCF:0000379	AC:000287	Q75VZ0	Q75VY4	Q05093	8h2u-assembly1.cif.gz	PDB_exact_pair_aggregate	False
SCF:0000380	AC:000288	P0DOX5	S6B291	P01857	5vj6-assembly1.cif.gz	PDB_exact_pair_aggregate	False
SCF:0000381	AC:000288	P0DOX5	S6B291	Q6N089	5vj6-assembly1.cif.gz	PDB_exact_pair_aggregate	False
SCF:0000382	AC:000292	P41227	P84098	G1SGX4	9gj6-assembly1.cif.gz	PDB_exact_pair_aggregate	False
SCF:0000383	AC:000292	P84098	P41227	Q9UKD2	9gj6-assembly1.cif.gz	PDB_exact_pair_aggregate	False
SCF:0000384	AC:000294	P62090	Q9SHE8	Q9S831	7wfe-assembly1.cif.gz	PDB_exact_pair_aggregate	False
SCF:0000385	AC:000294	Q9SHE8	P62090	A4QJG7	7wfe-assembly1.cif.gz	PDB_exact_pair_aggregate	False
SCF:0000386	AC:000295	Q96RY7	Q9P2L0	Q8NEZ3	8bbg-assembly1.cif.gz	PDB_exact_pair_aggregate	False
SCF:0000387	AC:000295	Q9P2L0	Q96RY7	Q8NEZ3	8bbg-assembly1.cif.gz	PDB_exact_pair_aggregate	False
SCF:0000388	AC:000296	Q8U104	Q8U0Z8	Q8U0Z7	6cfw-assembly1.cif.gz	PDB_exact_pair_aggregate	False
SCF:0000389	AC:000298	P59768	Q03431	Q16602	8flq-assembly1.cif.gz	PDB_exact_pair_aggregate	False
SCF:0000390	AC:000298	P59768	Q03431	Q9UP38	8flq-assembly1.cif.gz	PDB_exact_pair_aggregate	False
SCF:0000391	AC:000298	P59768	Q03431	P21728	8flq-assembly1.cif.gz	PDB_exact_pair_aggregate	False
SCF:0000392	AC:000299	Q2FW16	Q2FW08	Q2FXS8	6sj6-assembly1.cif.gz	PDB_exact_pair_aggregate	False
SCF:0000393	AC:000299	Q2FW16	Q2FW08	Q2FW11	6sj6-assembly1.cif.gz	PDB_exact_pair_aggregate	False
SCF:0000394	AC:000299	Q2FW16	Q2FW08	Q931G5	6sj6-assembly1.cif.gz	PDB_exact_pair_aggregate	False
SCF:0000395	AC:000300	A0A0M3KL10	E1C9L2	E1C9L1	4y28-assembly1.cif.gz	PDB_exact_pair_aggregate	False
SCF:0000396	AC:000301	W7XJB1	I7M9J2	Q22A67	6zyw-assembly1.cif.gz	same_assembly_bridge	True
SCF:0000397	AC:000302	A8J7I9	A8IKI9	A8J5P7	9f5z-assembly1.cif.gz	same_assembly_bridge	True
SCF:0000398	AC:000303	Q9F1K9	Q8DMP8	Q8DHJ2	7nhp-assembly1.cif.gz	PDB_exact_pair_aggregate	False
SCF:0000399	AC:000303	Q9F1K9	Q8DMP8	D0VWR5	7nhp-assembly1.cif.gz	PDB_exact_pair_aggregate	False
SCF:0000400	AC:000303	Q9F1K9	Q8DMP8	Q9F1R6	7nhp-assembly1.cif.gz	PDB_exact_pair_aggregate	False
SCF:0000401	AC:000307	Q7RTV0	O43143	O60231	9ze3-assembly1.cif.gz	PDB_exact_pair_aggregate	False
SCF:0000402	AC:000307	Q7RTV0	O43143	O43290	9ze3-assembly1.cif.gz	PDB_exact_pair_aggregate	False
SCF:0000403	AC:000307	Q7RTV0	O43143	Q13435	9ze3-assembly1.cif.gz	PDB_exact_pair_aggregate	False
SCF:0000404	AC:000309	P62877	Q16531	Q86VP6	8b3i-assembly1.cif.gz	PDB_exact_pair_aggregate	False
SCF:0000405	AC:000309	P62877	Q16531	Q93034	8b3i-assembly1.cif.gz	PDB_exact_pair_aggregate	False
SCF:0000406	AC:000310	Q6P4I2	Q9NV88	Q5TA45	8r22-assembly1.cif.gz	same_assembly_bridge	True
SCF:0000407	AC:000311	I0YPL4	I0Z687	I0YST3	9kqp-assembly1.cif.gz	PDB_exact_pair_aggregate	False
SCF:0000408	AC:000311	I0Z687	I0YPL4	I0YP76	9kqp-assembly1.cif.gz	PDB_exact_pair_aggregate	False
SCF:0000409	AC:000311	I0Z687	I0YPL4	I0YQ46	9kqp-assembly1.cif.gz	PDB_exact_pair_aggregate	False
SCF:0000410	AC:000313	Q85G47	M1UU36	Q85FP8	5zgb-assembly1.cif.gz	PDB_exact_pair_aggregate	False
SCF:0000411	AC:000316	P19431	A8HPD3	A8HPD0	9v7t-assembly1.cif.gz	same_assembly_bridge	True
SCF:0000412	AC:000316	P19431	A8HPD3	A8HPD7	9v7t-assembly1.cif.gz	PDB_exact_pair_aggregate	False
SCF:0000413	AC:000316	P19431	A8HPD3	A8HPH1	9v7t-assembly1.cif.gz	PDB_exact_pair_aggregate	False
SCF:0000414	AC:000317	A0A1S3XP85	A0A1S3YXM6	A0A1S3ZSI0	8w9z-assembly1.cif.gz	PDB_exact_pair_aggregate	False
SCF:0000415	AC:000317	A0A1S3YXM6	A0A1S3XP85	A0A1S3YEW3	8w9z-assembly1.cif.gz	PDB_exact_pair_aggregate	False
SCF:0000416	AC:000317	A0A1S3YXM6	A0A1S3XP85	A0A1S3YU01	8w9z-assembly1.cif.gz	PDB_exact_pair_aggregate	False
SCF:0000417	AC:000319	P20435	Q02792	P22138	8jch-assembly1.cif.gz	PDB_exact_pair_aggregate	False
SCF:0000418	AC:000320	C4R7L2	C4QXY9	F2QQ42	8yfr-assembly1.cif.gz	PDB_exact_pair_aggregate	False
SCF:0000419	AC:000323	Q92966	O15160	Q16533	9fss-assembly1.cif.gz	PDB_exact_pair_aggregate	False
SCF:0000420	AC:000324	P27999	P40352	P27692	8tvy-assembly1.cif.gz	PDB_exact_pair_aggregate	False
SCF:0000421	AC:000325	P13183	Q01321	P62894	9w2z-assembly1.cif.gz	PDB_exact_pair_aggregate	False
SCF:0000422	AC:000328	E9NPW6	I0Z2Y0	I0YQ46	9kqp-assembly1.cif.gz	PDB_exact_pair_aggregate	False
SCF:0000423	AC:000328	E9NPW6	I0Z2Y0	I0Z7V3	9kqp-assembly1.cif.gz	PDB_exact_pair_aggregate	False
SCF:0000424	AC:000329	I7MG46	Q24C31	Q23YW7	8th8-assembly1.cif.gz	PDB_exact_pair_aggregate	False
SCF:0000425	AC:000329	I7MG46	Q24C31	Q23S05	8th8-assembly1.cif.gz	PDB_exact_pair_aggregate	False
SCF:0000426	AC:000329	I7MG46	Q24C31	A4VD15	8th8-assembly1.cif.gz	PDB_exact_pair_aggregate	False
SCF:0000427	AC:000329	Q24C31	I7MG46	I7LT80	8th8-assembly1.cif.gz	PDB_exact_pair_aggregate	False
SCF:0000428	AC:000329	Q24C31	I7MG46	Q24DJ0	8th8-assembly1.cif.gz	PDB_exact_pair_aggregate	False
SCF:0000429	AC:000330	P63096	O14625	P09341	8hnk-assembly1.cif.gz	PDB_exact_pair_aggregate	False
SCF:0000430	AC:000330	P63096	O14625	P48061	8hnk-assembly1.cif.gz	PDB_exact_pair_aggregate	False
SCF:0000431	AC:000331	P40359	P29469	P29496	8p5e-assembly1.cif.gz	PDB_exact_pair_aggregate	False
