directed_pair_id,score
P68036|Q00987:forward,0.993610
P68036|Q00987:reverse,0.995744
P68106|Q92736:forward,0.000113
P68106|Q92736:reverse,0.000327
P68135|Q99104:forward,0.029328
P68135|Q99104:reverse,0.750935
P68363|Q5S007:forward,0.000630
P68363|Q5S007:reverse,0.001296
P68363|Q86V25:forward,0.998081
P68363|Q86V25:reverse,0.998952
P68366|Q5S007:forward,0.003701
P68366|Q5S007:reverse,0.000575
P70039|Q5FWN0:forward,0.004336
P70039|Q5FWN0:reverse,0.000849
P70039|Q9YGY0:forward,0.003741
P70039|Q9YGY0:reverse,0.000856
P70345|Q13794:forward,0.266140
P70345|Q13794:reverse,0.796035
P70345|Q9JM54:forward,0.331718
P70345|Q9JM54:reverse,0.992223
P70371|Q6PFX9:forward,0.898576
P70371|Q6PFX9:reverse,0.997453
P70444|Q07812:forward,0.999834
P70444|Q07812:reverse,0.999800
P70444|Q07813:forward,0.999810
P70444|Q07813:reverse,0.999775
P70444|Q07817:forward,0.999269
P70444|Q07817:reverse,0.999854
P70444|Q64373:forward,0.999399
P70444|Q64373:reverse,0.999855
P70444|Q92843:forward,0.999666
P70444|Q92843:reverse,0.769822
P70444|Q96J02:forward,0.000741
P70444|Q96J02:reverse,0.000690
P71814|P9WGZ1:forward,0.061635
P71814|P9WGZ1:reverse,0.011114
P75560|Q50297:forward,0.999915
P75560|Q50297:reverse,0.999908
P78324|Q06124:forward,0.999304
P78324|Q06124:reverse,0.999842
P78324|Q08722:forward,0.997644
P78324|Q08722:reverse,0.999439
P80377|Q5SJH3:forward,0.999935
P80377|Q5SJH3:reverse,0.999919
P80377|Q5SLQ0:forward,0.999903
P80377|Q5SLQ0:reverse,0.999902
P84022|Q01082:forward,0.010098
P84022|Q01082:reverse,0.003234
P84022|Q13485:forward,0.999924
P84022|Q13485:reverse,0.999895
P84022|Q9H6Z4:forward,0.999627
P84022|Q9H6Z4:reverse,0.999752
P84022|Q9HAU4:forward,0.999633
P84022|Q9HAU4:reverse,0.998451
P84077|Q9HAD4:forward,0.020317
P84077|Q9HAD4:reverse,0.595222
P84233|Q9XFH4:forward,0.997448
P84233|Q9XFH4:reverse,0.998334
P87108|Q08749:forward,0.318857
P87108|Q08749:reverse,0.897250
P87310|Q9US45:forward,0.999941
P87310|Q9US45:reverse,0.999920
P92177|Q9H0B6:forward,0.265970
P92177|Q9H0B6:reverse,0.684883
P92558|Q9C6B3:forward,0.040148
P92558|Q9C6B3:reverse,0.437407
P92558|Q9SMN1:forward,0.999223
P92558|Q9SMN1:reverse,0.998147
P92958|Q944A6:forward,0.001244
P92958|Q944A6:reverse,0.071315
P97287|Q13794:forward,0.999736
P97287|Q13794:reverse,0.999004
P97710|Q06124:forward,0.999314
P97710|Q06124:reverse,0.999797
P9WGG7|P9WGY5:forward,0.001805
P9WGG7|P9WGY5:reverse,0.000754
P9WGG7|P9WGZ1:forward,0.000993
P9WGG7|P9WGZ1:reverse,0.001458
P9WGH5|P9WGY5:forward,0.006316
P9WGH5|P9WGY5:reverse,0.013575
P9WGH9|P9WGY5:forward,0.011444
P9WGH9|P9WGY5:reverse,0.002602
P9WGY5|P9WGZ1:forward,0.000183
P9WGY5|P9WGZ1:reverse,0.000246
P9WGY5|P9WIU9:forward,0.004933
P9WGY5|P9WIU9:reverse,0.005483
P9WPS1|P9WPU9:forward,0.999259
P9WPS1|P9WPU9:reverse,0.999378
P9WPS1|P9WPV3:forward,0.997080
P9WPS1|P9WPV3:reverse,0.898365
Q00005|Q96E09:forward,0.997241
Q00005|Q96E09:reverse,0.100934
Q00342|Q8R4L0:forward,0.546435
Q00342|Q8R4L0:reverse,0.274458
Q00403|Q92966:forward,0.999056
Q00403|Q92966:reverse,0.999691
Q00526|Q16667:forward,0.999142
Q00526|Q16667:reverse,0.999599
Q00534|Q01043:forward,0.998823
Q00534|Q01043:reverse,0.996943
Q00534|Q99497:forward,0.000386
Q00534|Q99497:reverse,0.011992
Q00534|Q9PU13:forward,0.036071
Q00534|Q9PU13:reverse,0.957821
Q00535|Q15078:forward,0.999749
Q00535|Q15078:reverse,0.999687
Q00582|Q3E830:forward,0.560816
Q00582|Q3E830:reverse,0.148760
Q00609|Q9EP73:forward,0.999528
Q00609|Q9EP73:reverse,0.999795
Q00609|Q9WUL5:forward,0.998583
Q00609|Q9WUL5:reverse,0.999028
Q00959|Q05586:forward,0.999819
Q00959|Q05586:reverse,0.999532
Q00959|Q13555:forward,0.008709
Q00959|Q13555:reverse,0.000651
Q00959|Q9R1M7:forward,0.009251
Q00959|Q9R1M7:reverse,0.402983
Q01201|Q04864:forward,0.998313
Q01201|Q04864:reverse,0.996810
Q01667|Q8LCQ4:forward,0.999918
Q01667|Q8LCQ4:reverse,0.999921
Q01667|Q9C639:forward,0.999928
Q01667|Q9C639:reverse,0.999936
Q01667|Q9S7N7:forward,0.998212
Q01667|Q9S7N7:reverse,0.999185
Q01853|Q9BCZ4:forward,0.999530
Q01853|Q9BCZ4:reverse,0.999703
Q01853|Q9BQE4:forward,0.999618
Q01853|Q9BQE4:reverse,0.999785
Q01968|Q13636:forward,0.999132
Q01968|Q13636:reverse,0.999276
Q01968|Q9H0U4:forward,0.998730
Q01968|Q9H0U4:reverse,0.997543
Q02156|Q9BXA7:forward,0.011928
Q02156|Q9BXA7:reverse,0.005301
Q02241|Q9H0H5:forward,0.999789
Q02241|Q9H0H5:reverse,0.999670
Q02297|Q15303:forward,0.015292
Q02297|Q15303:reverse,0.028832
Q02763|Q15389:forward,0.000079
Q02763|Q15389:reverse,0.000095
Q03164|Q6UXN9:forward,0.585914
Q03164|Q6UXN9:reverse,0.923797
Q03164|Q9UBL3:forward,0.420704
Q03164|Q9UBL3:reverse,0.142957
Q03164|Q9UNP9:forward,0.000495
Q03164|Q9UNP9:reverse,0.000122
Q03181|Q13133:forward,0.998932
Q03181|Q13133:reverse,0.999767
Q03181|Q9Y5X4:forward,0.989208
Q03181|Q9Y5X4:reverse,0.983161
Q03343|Q9Z266:forward,0.000070
Q03343|Q9Z266:reverse,0.000065
Q03591|Q9UHX3:forward,0.896083
Q03591|Q9UHX3:reverse,0.991878
Q04206|Q04864:forward,0.999348
Q04206|Q04864:reverse,0.999368
Q04637|Q8BMB3:forward,0.999524
Q04637|Q8BMB3:reverse,0.999341
Q04759|Q06187:forward,0.999466
Q04759|Q06187:reverse,0.999776
Q04771|Q9PVK1:forward,0.249135
Q04771|Q9PVK1:reverse,0.786383
Q05397|Q62219:forward,0.981810
Q05397|Q62219:reverse,0.999479
Q05541|Q07913:forward,0.999237
Q05541|Q07913:reverse,0.998658
Q05655|Q06187:forward,0.999494
Q05655|Q06187:reverse,0.999542
Q06187|Q08881:forward,0.999674
Q06187|Q08881:reverse,0.999875
Q06187|Q13094:forward,0.999785
Q06187|Q13094:reverse,0.999871
Q06265|Q15477:forward,0.001870
Q06265|Q15477:reverse,0.000385
Q07174|Q13873:forward,0.999198
Q07174|Q13873:reverse,0.994566
Q07440|Q13794:forward,0.996564
Q07440|Q13794:reverse,0.994312
Q07812|Q07817:forward,0.999898
Q07812|Q07817:reverse,0.999904
Q07812|Q07820:forward,0.999861
Q07812|Q07820:reverse,0.999865
Q07812|Q13323:forward,0.999786
Q07812|Q13323:reverse,0.999828
Q07812|Q13794:forward,0.999745
Q07812|Q13794:reverse,0.999407
Q07812|Q9JM54:forward,0.999252
Q07812|Q9JM54:reverse,0.999445
Q07817|Q13794:forward,0.999887
Q07817|Q13794:reverse,0.999557
Q07817|Q16611:forward,0.999930
Q07817|Q16611:reverse,0.999919
Q07817|Q9HD36:forward,0.999896
Q07817|Q9HD36:reverse,0.999893
Q07820|Q13794:forward,0.999705
Q07820|Q13794:reverse,0.999378
Q07820|Q9HD36:forward,0.999736
Q07820|Q9HD36:reverse,0.999670
Q07912|Q13177:forward,0.529808
Q07912|Q13177:reverse,0.951158
Q08162|Q08491:forward,0.002299
Q08162|Q08491:reverse,0.002447
Q08162|Q12149:forward,0.999646
Q08162|Q12149:reverse,0.999614
Q08999|Q16254:forward,0.999700
Q08999|Q16254:reverse,0.999428
Q08999|Q9Y463:forward,0.050526
Q08999|Q9Y463:reverse,0.062480
Q0IIM2|Q1JQ97:forward,0.998414
Q0IIM2|Q1JQ97:reverse,0.999179
Q12824|Q9H8M2:forward,0.999767
Q12824|Q9H8M2:reverse,0.999747
Q12824|Q9NPI1:forward,0.999715
Q12824|Q9NPI1:reverse,0.999813
Q12834|Q9UI95:forward,0.999920
Q12834|Q9UI95:reverse,0.999917
Q12888|Q6NZQ4:forward,0.562189
Q12888|Q6NZQ4:reverse,0.008992
Q12888|Q6ZW49:forward,0.973305
Q12888|Q6ZW49:reverse,0.200471
Q12933|Q13077:forward,0.999851
Q12933|Q13077:reverse,0.999875
Q12933|Q62925:forward,0.329999
Q12933|Q62925:reverse,0.812929
Q13077|Q13489:forward,0.997851
Q13077|Q13489:reverse,0.999576
Q13077|Q13490:forward,0.998607
Q13077|Q13490:reverse,0.999646
Q13077|Q9Y4K3:forward,0.999880
Q13077|Q9Y4K3:reverse,0.999885
Q13098|Q15369:forward,0.999889
Q13098|Q15369:reverse,0.999903
Q13098|Q9H9Q2:forward,0.999207
Q13098|Q9H9Q2:reverse,0.998769
Q13098|Q9UBW8:forward,0.997887
Q13098|Q9UBW8:reverse,0.988031
Q13131|Q15831:forward,0.999739
Q13131|Q15831:reverse,0.998968
Q13158|Q14790:forward,0.999898
Q13158|Q14790:reverse,0.999891
Q13185|Q13263:forward,0.999675
Q13185|Q13263:reverse,0.999738
Q13188|Q14BN4:forward,0.998701
Q13188|Q14BN4:reverse,0.997915
Q13309|Q13616:forward,0.999812
Q13309|Q13616:reverse,0.999882
Q13323|Q16611:forward,0.999792
Q13323|Q16611:reverse,0.999706
Q13323|Q92843:forward,0.999756
Q13323|Q92843:reverse,0.978480
Q13485|Q14653:forward,0.999367
Q13485|Q14653:reverse,0.998909
Q13485|Q14669:forward,0.010035
Q13485|Q14669:reverse,0.018898
Q13485|Q14765:forward,0.009933
Q13485|Q14765:reverse,0.006732
Q13485|Q15306:forward,0.999105
Q13485|Q15306:reverse,0.999452
Q13485|Q15796:forward,0.999887
Q13485|Q15796:reverse,0.999923
Q13485|Q15831:forward,0.999402
Q13485|Q15831:reverse,0.995778
Q13501|Q6IAW1:forward,0.999814
Q13501|Q6IAW1:reverse,0.999771
Q13501|Q9GZQ8:forward,0.999496
Q13501|Q9GZQ8:reverse,0.999463
Q13501|Q9H0R8:forward,0.999795
Q13501|Q9H0R8:reverse,0.999801
Q13501|Q9Z0Y9:forward,0.022308
Q13501|Q9Z0Y9:reverse,0.011141
Q13526|Q62406:forward,0.550253
Q13526|Q62406:reverse,0.998759
Q13541|Q80ZJ3:forward,0.999869
Q13541|Q80ZJ3:reverse,0.999119
Q13546|Q14790:forward,0.999097
Q13546|Q14790:reverse,0.999620
Q13546|Q8NB16:forward,0.979675
Q13546|Q8NB16:reverse,0.990829
Q13546|Q92851:forward,0.995331
Q13546|Q92851:reverse,0.999317
Q13546|Q9QZL0:forward,0.999304
Q13546|Q9QZL0:reverse,0.999173
Q13546|Q9Y572:forward,0.997355
Q13546|Q9Y572:reverse,0.998689
Q13555|Q14BN4:forward,0.044723
Q13555|Q14BN4:reverse,0.005475
Q13555|Q96GE6:forward,0.000066
Q13555|Q96GE6:reverse,0.000089
Q13555|Q9Y3A3:forward,0.794358
Q13555|Q9Y3A3:reverse,0.003821
Q13563|Q9UL62:forward,0.001114
Q13563|Q9UL62:reverse,0.003070
Q13568|Q92793:forward,0.000440
Q13568|Q92793:reverse,0.000508
Q13569|Q15596:forward,0.016909
Q13569|Q15596:reverse,0.007019
Q13569|Q15788:forward,0.984270
Q13569|Q15788:reverse,0.155384
Q13596|Q9UNH7:forward,0.999849
Q13596|Q9UNH7:reverse,0.999398
Q13596|Q9Y5X3:forward,0.999842
Q13596|Q9Y5X3:reverse,0.999642
Q13616|Q86VP6:forward,0.323187
Q13616|Q86VP6:reverse,0.113997
Q13616|Q8N461:forward,0.996981
Q13616|Q8N461:reverse,0.998934
Q13616|Q9NXK8:forward,0.998406
Q13616|Q9NXK8:reverse,0.999202
Q13616|Q9UKC9:forward,0.998346
Q13616|Q9UKC9:reverse,0.999649
Q13618|Q7L5N1:forward,0.994724
Q13618|Q7L5N1:reverse,0.998921
Q13618|Q86VP6:forward,0.297923
Q13618|Q86VP6:reverse,0.005867
Q13618|Q96MP8:forward,0.993897
Q13618|Q96MP8:reverse,0.996474
Q13618|Q96SI1:forward,0.000152
Q13618|Q96SI1:reverse,0.000371
Q13618|Q9UH77:forward,0.881089
Q13618|Q9UH77:reverse,0.922360
Q13618|Q9Y6Y0:forward,0.997374
Q13618|Q9Y6Y0:reverse,0.995690
Q13619|Q7L5N1:forward,0.998031
Q13619|Q7L5N1:reverse,0.999113
Q13620|Q86VP6:forward,0.208227
Q13620|Q86VP6:reverse,0.165287
Q13627|Q8NCN4:forward,0.001422
Q13627|Q8NCN4:reverse,0.006465
Q13794|Q16548:forward,0.997333
Q13794|Q16548:reverse,0.998498
Q13794|Q92843:forward,0.793990
Q13794|Q92843:reverse,0.228528
Q13951|Q77YG0:forward,0.090285
Q13951|Q77YG0:reverse,0.286787
Q14145|Q14494:forward,0.990636
Q14145|Q14494:reverse,0.189817
Q14145|Q9WTM4:forward,0.267409
Q14145|Q9WTM4:reverse,0.008970
Q14164|Q7Z434:forward,0.886394
Q14164|Q7Z434:reverse,0.998438
Q14164|Q8VCF0:forward,0.946055
Q14164|Q8VCF0:reverse,0.931865
Q14164|Q9Y6K9:forward,0.999376
Q14164|Q9Y6K9:reverse,0.996068
Q14653|Q92793:forward,0.002186
Q14653|Q92793:reverse,0.000416
Q14683|Q8WVM7:forward,0.000630
Q14683|Q8WVM7:reverse,0.000642
Q14790|Q61160:forward,0.999880
Q14790|Q61160:reverse,0.999877
Q15116|Q9BQ51:forward,0.999850
Q15116|Q9BQ51:reverse,0.999834
Q15116|Q9NZQ7:forward,0.999815
Q15116|Q9NZQ7:reverse,0.999777
Q15208|Q9Y3A3:forward,0.998973
Q15208|Q9Y3A3:reverse,0.999570
Q15223|Q92692:forward,0.999660
Q15223|Q92692:reverse,0.999777
Q15311|Q6IP71:forward,0.957766
Q15311|Q6IP71:reverse,0.011051
Q15369|Q8N884:forward,0.999718
Q15369|Q8N884:reverse,0.968302
Q15370|Q712K3:forward,0.791266
Q15370|Q712K3:reverse,0.053525
Q15382|Q9BVC4:forward,0.999297
Q15382|Q9BVC4:reverse,0.997909
Q15596|Q15788:forward,0.999872
Q15596|Q15788:reverse,0.999850
Q15596|Q62986:forward,0.147596
Q15596|Q62986:reverse,0.997901
Q15596|Q92731:forward,0.010083
Q15596|Q92731:reverse,0.984851
Q15596|Q92793:forward,0.008314
Q15596|Q92793:reverse,0.072578
Q15599|Q16581:forward,0.044764
Q15599|Q16581:reverse,0.984176
Q15633|Q9UPY3:forward,0.960739
Q15633|Q9UPY3:reverse,0.081992
Q15762|Q96NY8:forward,0.977972
Q15762|Q96NY8:reverse,0.989391
Q15788|Q92793:forward,0.083745
Q15788|Q92793:reverse,0.997196
Q15788|Q9Y6Q9:forward,0.999885
Q15788|Q9Y6Q9:reverse,0.999889
Q15796|Q16539:forward,0.999435
Q15796|Q16539:reverse,0.999397
Q15796|Q9H6Z4:forward,0.999677
Q15796|Q9H6Z4:reverse,0.999760
Q15819|Q96FW1:forward,0.999910
Q15819|Q96FW1:reverse,0.999860
Q15843|Q9UBF6:forward,0.946938
Q15843|Q9UBF6:reverse,0.890947
Q15843|Q9Y4X5:forward,0.999839
Q15843|Q9Y4X5:reverse,0.999786
Q16531|Q2F514:forward,0.998174
Q16531|Q2F514:reverse,0.983179
Q16531|Q96SW2:forward,0.995795
Q16531|Q96SW2:reverse,0.997574
Q16531|Q9QMH9:forward,0.998411
Q16531|Q9QMH9:reverse,0.988787
Q16539|Q96P20:forward,0.934387
Q16539|Q96P20:reverse,0.995108
Q16539|Q9HBH9:forward,0.999380
Q16539|Q9HBH9:reverse,0.999200
Q16552|Q96F46:forward,0.999779
Q16552|Q96F46:reverse,0.992457
Q16581|Q5T2W1:forward,0.268285
Q16581|Q5T2W1:reverse,0.024199
Q16665|Q96KS0:forward,0.998733
Q16665|Q96KS0:reverse,0.999194
Q16665|Q9GZT9:forward,0.553138
Q16665|Q9GZT9:reverse,0.533933
Q19848|Q86XL3:forward,0.000502
Q19848|Q86XL3:reverse,0.000058
Q1HFW2|Q22MV2:forward,0.099833
Q1HFW2|Q22MV2:reverse,0.043280
Q1HFX0|Q22R86:forward,0.996172
Q1HFX0|Q22R86:reverse,0.998757
Q22MV2|Q24DI9:forward,0.025081
Q22MV2|Q24DI9:reverse,0.440526
Q22W32|Q23RH8:forward,0.976158
Q22W32|Q23RH8:reverse,0.990203
Q23RH8|Q23S01:forward,0.998917
Q23RH8|Q23S01:reverse,0.997527
Q24CE5|W7XJB1:forward,0.999582
Q24CE5|W7XJB1:reverse,0.999644
Q2FME3|Q2FRK1:forward,0.976255
Q2FME3|Q2FRK1:reverse,0.970038
Q2FME3|Q2FRL9:forward,0.003172
Q2FME3|Q2FRL9:reverse,0.001695
Q2FW18|Q2FW30:forward,0.999933
Q2FW18|Q2FW30:reverse,0.999941
Q2FW30|Q2FW31:forward,0.999942
Q2FW30|Q2FW31:reverse,0.999942
Q2FW30|Q2FW39:forward,0.999918
Q2FW30|Q2FW39:reverse,0.999935
Q2FW30|Q2G2Q4:forward,0.999792
Q2FW30|Q2G2Q4:reverse,0.999294
Q2HR75|Q86V81:forward,0.000242
Q2HR75|Q86V81:reverse,0.000270
Q30201|Q9JKX3:forward,0.000709
Q30201|Q9JKX3:reverse,0.000713
Q32KD4|Q8NDV7:forward,0.004126
Q32KD4|Q8NDV7:reverse,0.002799
Q32L40|Q3MHL7:forward,0.999793
Q32L40|Q3MHL7:reverse,0.999859
Q32L40|Q3T084:forward,0.999868
Q32L40|Q3T084:reverse,0.999860
Q32P73|Q32PE0:forward,0.999937
Q32P73|Q32PE0:reverse,0.999943
Q381A0|Q389F5:forward,0.000275
Q381A0|Q389F5:reverse,0.008188
Q38876|Q9FVC1:forward,0.999878
Q38876|Q9FVC1:reverse,0.999851
Q38876|Q9SZJ6:forward,0.999842
Q38876|Q9SZJ6:reverse,0.999844
Q38997|Q944A6:forward,0.002274
Q38997|Q944A6:reverse,0.064089
Q389F5|Q389W4:forward,0.000319
Q389F5|Q389W4:reverse,0.000376
Q389F5|Q57XL7:forward,0.000349
Q389F5|Q57XL7:reverse,0.000188
Q389F5|Q57ZX7:forward,0.000109
Q389F5|Q57ZX7:reverse,0.000114
Q39204|Q9LMA8:forward,0.001852
Q39204|Q9LMA8:reverse,0.002548
Q3MHL7|Q3ZBH0:forward,0.999633
Q3MHL7|Q3ZBH0:reverse,0.999792
Q3T084|Q3ZBH0:forward,0.999753
Q3T084|Q3ZBH0:reverse,0.999878
Q41038|Q9SQL2:forward,0.999918
Q41038|Q9SQL2:reverse,0.999928
Q41038|Q9SY97:forward,0.999919
Q41038|Q9SY97:reverse,0.999935
Q42374|Q9S7P9:forward,0.999738
Q42374|Q9S7P9:reverse,0.999731
Q495A1|Q96NY8:forward,0.990075
Q495A1|Q96NY8:reverse,0.997755
Q495A1|Q9NQS3:forward,0.990209
Q495A1|Q9NQS3:reverse,0.921939
Q4FZW5|Q7ZYJ8:forward,0.999893
Q4FZW5|Q7ZYJ8:reverse,0.999875
Q54VN6|Q54XI5:forward,0.999940
Q54VN6|Q54XI5:reverse,0.999930
Q54VN6|Q9Y3A5:forward,0.999795
Q54VN6|Q9Y3A5:reverse,0.999819
Q5RKV6|Q9Y450:forward,0.999619
Q5RKV6|Q9Y450:reverse,0.999880
Q5S007|Q5XIF6:forward,0.000575
Q5S007|Q5XIF6:reverse,0.003701
Q5S007|Q63754:forward,0.000070
Q5S007|Q63754:reverse,0.000075
Q5S007|Q6P9V9:forward,0.001296
Q5S007|Q6P9V9:reverse,0.000630
Q5TA45|Q9BQ15:forward,0.999768
Q5TA45|Q9BQ15:reverse,0.999782
Q60943|Q62386:forward,0.978903
Q60943|Q62386:reverse,0.999678
Q60943|Q7TNI7:forward,0.952130
Q60943|Q7TNI7:reverse,0.999809
Q60943|Q8VHH8:forward,0.959283
Q60943|Q8VHH8:reverse,0.999791
Q61483|Q8VBX6:forward,0.000099
Q61483|Q8VBX6:reverse,0.000066
Q62141|Q9UKV0:forward,0.001471
Q62141|Q9UKV0:reverse,0.001823
Q62386|Q8K4C2:forward,0.034849
Q62386|Q8K4C2:reverse,0.011649
Q62406|Q9QUR7:forward,0.999011
Q62406|Q9QUR7:reverse,0.883675
Q64337|Q91VR7:forward,0.999753
Q64337|Q91VR7:reverse,0.999523
Q64337|Q9GZQ8:forward,0.999429
Q64337|Q9GZQ8:reverse,0.999316
Q6FI13|Q9Y5B9:forward,0.995957
Q6FI13|Q9Y5B9:reverse,0.999646
Q6GNF1|Q7ZYJ8:forward,0.999892
Q6GNF1|Q7ZYJ8:reverse,0.999856
Q6NLH0|Q9M1J2:forward,0.998620
Q6NLH0|Q9M1J2:reverse,0.998637
Q6P1N0|Q96CF2:forward,0.030437
Q6P1N0|Q96CF2:reverse,0.997639
Q6P1N0|Q9H444:forward,0.998816
Q6P1N0|Q9H444:reverse,0.998532
Q6PIL8|S6B2B6:forward,0.999510
Q6PIL8|S6B2B6:reverse,0.999640
Q6PIL8|S6C4R2:forward,0.999731
Q6PIL8|S6C4R2:reverse,0.999617
Q6Q1S2|Q9BYF1:forward,0.993984
Q6Q1S2|Q9BYF1:reverse,0.997932
Q708Y0|Q94AH6:forward,0.998831
Q708Y0|Q94AH6:reverse,0.748236
Q75VY6|Q75VY8:forward,0.999937
Q75VY6|Q75VY8:reverse,0.999941
Q75VY7|Q75VY8:forward,0.999937
Q75VY7|Q75VY8:reverse,0.999938
Q75VY8|Q75VY9:forward,0.999938
Q75VY8|Q75VY9:reverse,0.999912
Q75VY8|Q84Y02:forward,0.999936
Q75VY8|Q84Y02:reverse,0.999938
Q77YG0|Q93034:forward,0.169064
Q77YG0|Q93034:reverse,0.070973
Q77YG1|Q99816:forward,0.004154
Q77YG1|Q99816:reverse,0.011339
Q7KRY6|Q86XL3:forward,0.026049
Q7KRY6|Q86XL3:reverse,0.000445
Q7L523|Q9BVC4:forward,0.999856
Q7L523|Q9BVC4:reverse,0.999751
Q7L523|Q9NQL2:forward,0.789028
Q7L523|Q9NQL2:reverse,0.067707
Q7L7L0|Q9Y5B9:forward,0.997736
Q7L7L0|Q9Y5B9:reverse,0.999737
Q7L9L4|Q9NRM7:forward,0.956442
Q7L9L4|Q9NRM7:reverse,0.287823
Q7L9L4|Q9Y2H1:forward,0.997143
Q7L9L4|Q9Y2H1:reverse,0.995014
Q7LBR1|Q9UN37:forward,0.999695
Q7LBR1|Q9UN37:reverse,0.999771
Q7LXK4|Q980R1:forward,0.999600
Q7LXK4|Q980R1:reverse,0.999578
Q7TNI7|Q8K4C2:forward,0.046729
Q7TNI7|Q8K4C2:reverse,0.007067
Q7Z434|Q9Y2H1:forward,0.008101
Q7Z434|Q9Y2H1:reverse,0.113965
Q7Z4G1|Q9GZQ3:forward,0.999907
Q7Z4G1|Q9GZQ3:reverse,0.999765
Q7Z4G1|Q9P000:forward,0.999787
Q7Z4G1|Q9P000:reverse,0.999659
Q7Z4G1|Q9Y6G5:forward,0.999835
Q7Z4G1|Q9Y6G5:reverse,0.999430
Q83ED6|Q83ES8:forward,0.999687
Q83ED6|Q83ES8:reverse,0.999746
Q83ER2|Q83ES8:forward,0.999926
Q83ER2|Q83ES8:reverse,0.999844
Q84MC7|Q9FIF5:forward,0.000196
Q84MC7|Q9FIF5:reverse,0.000106
Q86V25|Q9BVA1:forward,0.999601
Q86V25|Q9BVA1:reverse,0.999581
Q86VP6|Q9ZVH4:forward,0.009757
Q86VP6|Q9ZVH4:reverse,0.357320
Q86VX2|Q9H0A8:forward,0.999702
Q86VX2|Q9H0A8:reverse,0.999841
Q86VX2|Q9NX08:forward,0.999925
Q86VX2|Q9NX08:reverse,0.999932
Q86VX2|Q9P000:forward,0.999865
Q86VX2|Q9P000:reverse,0.999835
Q86W24|Q9ULZ3:forward,0.446606
Q86W24|Q9ULZ3:reverse,0.680125
Q86X55|Q99873:forward,0.999891
Q86X55|Q99873:reverse,0.999923
Q8A0S2|Q8A1D9:forward,0.996694
Q8A0S2|Q8A1D9:reverse,0.998839
Q8A1D9|Q8A1P7:forward,0.998403
Q8A1D9|Q8A1P7:reverse,0.997215
Q8BPM0|Q8R4H2:forward,0.000238
Q8BPM0|Q8R4H2:reverse,0.000114
Q8C310|Q9R1B9:forward,0.002066
Q8C310|Q9R1B9:reverse,0.000381
Q8DG60|Q8DIN9:forward,0.000434
Q8DG60|Q8DIN9:reverse,0.013454
Q8DG60|Q8DJZ6:forward,0.016215
Q8DG60|Q8DJZ6:reverse,0.007893
Q8DIN9|Q9F1L5:forward,0.007282
Q8DIN9|Q9F1L5:reverse,0.000270
Q8DJ02|Q8DKZ3:forward,0.009381
Q8DJ02|Q8DKZ3:reverse,0.018676
Q8DJZ6|Q9F1L5:forward,0.095070
Q8DJZ6|Q9F1L5:reverse,0.002040
Q8DKF5|Q8DL32:forward,0.999310
Q8DKF5|Q8DL32:reverse,0.999632
Q8DKX9|Q8DL32:forward,0.999688
Q8DKX9|Q8DL32:reverse,0.999698
Q8DKZ3|Q8DL30:forward,0.999238
Q8DKZ3|Q8DL30:reverse,0.998502
Q8IRE3|Q9VA95:forward,0.995693
Q8IRE3|Q9VA95:reverse,0.924125
Q8IU60|Q8IZD4:forward,0.999791
Q8IU60|Q8IZD4:reverse,0.999421
Q8IU60|Q9NPI6:forward,0.999844
Q8IU60|Q9NPI6:reverse,0.999872
Q8IVW4|Q99497:forward,0.001459
Q8IVW4|Q99497:reverse,0.948757
Q8N0X7|Q96PU5:forward,0.008036
Q8N0X7|Q96PU5:reverse,0.978068
Q8N0X7|Q9HAU4:forward,0.135523
Q8N0X7|Q9HAU4:reverse,0.816446
Q8N140|Q8WV22:forward,0.999656
Q8N140|Q8WV22:reverse,0.999282
Q8N140|Q96MF7:forward,0.790551
Q8N140|Q96MF7:reverse,0.998984
Q8N668|Q9GZQ3:forward,0.999833
Q8N668|Q9GZQ3:reverse,0.999873
Q8N668|Q9P000:forward,0.999823
Q8N668|Q9P000:reverse,0.999855
Q8N884|Q96KK5:forward,0.997005
Q8N884|Q96KK5:reverse,0.991670
Q8N884|Q99878:forward,0.996960
Q8N884|Q99878:reverse,0.991280
Q8NB78|Q9UKL0:forward,0.995519
Q8NB78|Q9UKL0:reverse,0.999554
Q8NCN4|Q9Y463:forward,0.000506
Q8NCN4|Q9Y463:reverse,0.000202
Q8NDV7|Q9UL18:forward,0.003936
Q8NDV7|Q9UL18:reverse,0.042112
Q8NHM5|Q9BSM1:forward,0.997419
Q8NHM5|Q9BSM1:reverse,0.999603
Q8NHY2|Q9FN03:forward,0.015440
Q8NHY2|Q9FN03:reverse,0.004116
Q8TAF3|Q9BXW9:forward,0.011635
Q8TAF3|Q9BXW9:reverse,0.053313
Q8TDX7|Q92769:forward,0.007541
Q8TDX7|Q92769:reverse,0.010671
Q8VI63|Q9NRM7:forward,0.988545
Q8VI63|Q9NRM7:reverse,0.995028
Q8VZS8|Q9FIF5:forward,0.000501
Q8VZS8|Q9FIF5:reverse,0.000242
Q8WVM7|Q9UQE7:forward,0.005167
Q8WVM7|Q9UQE7:reverse,0.001929
Q92692|Q9NQS3:forward,0.999660
Q92692|Q9NQS3:reverse,0.999624
Q92905|Q9UBF6:forward,0.110054
Q92905|Q9UBF6:reverse,0.016352
